,group,names,scores,logfoldchanges,pvals,pvals_adj
34359,ICU,HSFY1,0.0,0.0,1.0,1.0
34360,ICU,HSF5,0.0,0.0,1.0,1.0
34361,ICU,HSF2BP,0.0,0.0,1.0,1.0
34362,ICU,GSN-AS1,0.0,0.0,1.0,1.0
34363,ICU,GSG2,0.0,0.0,1.0,1.0
34364,ICU,GSG1L,0.0,0.0,1.0,1.0
34365,ICU,KB-1958F4.1,0.0,0.0,1.0,1.0
34366,ICU,GSTT1,0.0,0.0,1.0,1.0
34367,ICU,GSTM5,0.0,0.0,1.0,1.0
34368,ICU,GSTT2B,0.0,0.0,1.0,1.0
34369,ICU,GSTT2,0.0,0.0,1.0,1.0
34370,ICU,HPX,0.0,0.0,1.0,1.0
34371,ICU,HPSE2,0.0,0.0,1.0,1.0
34372,ICU,HRG,0.0,0.0,1.0,1.0
34373,ICU,HRC,0.0,0.0,1.0,1.0
34374,ICU,HRASLS5,0.0,0.0,1.0,1.0
34375,ICU,HRASLS2,0.0,0.0,1.0,1.0
34376,ICU,GSG1,0.0,0.0,1.0,1.0
34377,ICU,HTRA3,0.0,0.0,1.0,1.0
34378,ICU,HTRA1,0.0,0.0,1.0,1.0
34379,ICU,HTR7,0.0,0.0,1.0,1.0
34380,ICU,HYAL4,0.0,0.0,1.0,1.0
34381,ICU,HYAL3,0.0,0.0,1.0,1.0
34382,ICU,HYAL1,0.0,0.0,1.0,1.0
34383,ICU,HUS1B,0.0,0.0,1.0,1.0
34384,ICU,HSPA12B,0.0,0.0,1.0,1.0
34385,ICU,HSPA12A,0.0,0.0,1.0,1.0
34386,ICU,HSPA2,0.0,0.0,1.0,1.0
34387,ICU,HSD17B13,0.0,0.0,1.0,1.0
34388,ICU,HSPB8,0.0,0.0,1.0,1.0
34389,ICU,HSPB7,0.0,0.0,1.0,1.0
34390,ICU,HTR1B,0.0,0.0,1.0,1.0
34391,ICU,HTN3,0.0,0.0,1.0,1.0
34392,ICU,HTN1,0.0,0.0,1.0,1.0
34393,ICU,HSD11B2,0.0,0.0,1.0,1.0
34394,ICU,HSD11B1L,0.0,0.0,1.0,1.0
34395,ICU,HSD11B1,0.0,0.0,1.0,1.0
34396,ICU,HSD17B6,0.0,0.0,1.0,1.0
34397,ICU,HSD17B3,0.0,0.0,1.0,1.0
34398,ICU,HSD17B14,0.0,0.0,1.0,1.0
34399,ICU,HSPB9,0.0,0.0,1.0,1.0
34400,ICU,HOXD13,0.0,0.0,1.0,1.0
34401,ICU,HPR,0.0,0.0,1.0,1.0
34402,ICU,HPN-AS1,0.0,0.0,1.0,1.0
34403,ICU,HPN,0.0,0.0,1.0,1.0
34404,ICU,HPGD,0.0,0.0,1.0,1.0
34405,ICU,HPDL,0.0,0.0,1.0,1.0
34406,ICU,HPD,0.0,0.0,1.0,1.0
34407,ICU,GTF2H4,0.0,0.0,1.0,1.0
34408,ICU,GTF2IRD1,0.0,0.0,1.0,1.0
34409,ICU,GUCA1A,0.0,0.0,1.0,1.0
34410,ICU,HRASLS,0.0,0.0,1.0,1.0
34411,ICU,GTSE1,0.0,0.0,1.0,1.0
34412,ICU,GTSCR1,0.0,0.0,1.0,1.0
34413,ICU,HORMAD2,0.0,0.0,1.0,1.0
34414,ICU,HORMAD1,0.0,0.0,1.0,1.0
34415,ICU,HOXA10-AS,0.0,0.0,1.0,1.0
34416,ICU,HOXA1,0.0,0.0,1.0,1.0
34417,ICU,HOXA-AS3,0.0,0.0,1.0,1.0
34418,ICU,HOTTIP,0.0,0.0,1.0,1.0
34419,ICU,HOTAIR,0.0,0.0,1.0,1.0
34420,ICU,HOXA6,0.0,0.0,1.0,1.0
34421,ICU,HOXA5,0.0,0.0,1.0,1.0
34422,ICU,GTSF1L,0.0,0.0,1.0,1.0
34423,ICU,HR,0.0,0.0,1.0,1.0
34424,ICU,HPYR1,0.0,0.0,1.0,1.0
34425,ICU,HRH4,0.0,0.0,1.0,1.0
34426,ICU,HRH1,0.0,0.0,1.0,1.0
34427,ICU,HS6ST2,0.0,0.0,1.0,1.0
34428,ICU,HS3ST4,0.0,0.0,1.0,1.0
34429,ICU,HS3ST2,0.0,0.0,1.0,1.0
34430,ICU,HOXC13-AS,0.0,0.0,1.0,1.0
34431,ICU,HOXC10,0.0,0.0,1.0,1.0
34432,ICU,HOXC-AS3,0.0,0.0,1.0,1.0
34433,ICU,HOXD3,0.0,0.0,1.0,1.0
34434,ICU,HOXB9,0.0,0.0,1.0,1.0
34435,ICU,HOXB8,0.0,0.0,1.0,1.0
34436,ICU,HOXB7,0.0,0.0,1.0,1.0
34437,ICU,HOXD10,0.0,0.0,1.0,1.0
34438,ICU,HOXD1,0.0,0.0,1.0,1.0
34439,ICU,HOXD-AS1,0.0,0.0,1.0,1.0
34440,ICU,HOXC9,0.0,0.0,1.0,1.0
34441,ICU,HOXC8,0.0,0.0,1.0,1.0
34442,ICU,HOXC6,0.0,0.0,1.0,1.0
34443,ICU,HOXC5,0.0,0.0,1.0,1.0
34444,ICU,HOXC4,0.0,0.0,1.0,1.0
34445,ICU,HOXC-AS2,0.0,0.0,1.0,1.0
34446,ICU,IGFL2,0.0,0.0,1.0,1.0
34447,ICU,IGFBPL1,0.0,0.0,1.0,1.0
34448,ICU,IGFBP7-AS1,0.0,0.0,1.0,1.0
34449,ICU,IGFBP6,0.0,0.0,1.0,1.0
34450,ICU,IGHE,0.0,0.0,1.0,1.0
34451,ICU,IFNA1,0.0,0.0,1.0,1.0
34452,ICU,IFNL1,0.0,0.0,1.0,1.0
34453,ICU,IFNG-AS1,0.0,0.0,1.0,1.0
34454,ICU,IFNG,0.0,0.0,1.0,1.0
34455,ICU,IFNE,0.0,0.0,1.0,1.0
34456,ICU,HTRA4,0.0,0.0,1.0,1.0
34457,ICU,GRIN2A,0.0,0.0,1.0,1.0
34458,ICU,GRIK5,0.0,0.0,1.0,1.0
34459,ICU,GRIK2,0.0,0.0,1.0,1.0
34460,ICU,GRK1,0.0,0.0,1.0,1.0
34461,ICU,GRIN2D,0.0,0.0,1.0,1.0
34462,ICU,GRM4,0.0,0.0,1.0,1.0
34463,ICU,GRM3,0.0,0.0,1.0,1.0
34464,ICU,GRM1,0.0,0.0,1.0,1.0
34465,ICU,GRK7,0.0,0.0,1.0,1.0
34466,ICU,GRK5-IT1,0.0,0.0,1.0,1.0
34467,ICU,GRIN2C,0.0,0.0,1.0,1.0
34468,ICU,IGHV1-24,0.0,0.0,1.0,1.0
34469,ICU,IGHV1-2,0.0,0.0,1.0,1.0
34470,ICU,IGHV3-16,0.0,0.0,1.0,1.0
34471,ICU,IGHV3-15,0.0,0.0,1.0,1.0
34472,ICU,IGHV3-13,0.0,0.0,1.0,1.0
34473,ICU,IGHV2OR16-5,0.0,0.0,1.0,1.0
34474,ICU,IGHV2-70,0.0,0.0,1.0,1.0
34475,ICU,IGHV1OR21-1,0.0,0.0,1.0,1.0
34476,ICU,IGHV3-48,0.0,0.0,1.0,1.0
34477,ICU,IGHV3-43,0.0,0.0,1.0,1.0
34478,ICU,IGFL4,0.0,0.0,1.0,1.0
34479,ICU,IGHV3-35,0.0,0.0,1.0,1.0
34480,ICU,IGHV3-33,0.0,0.0,1.0,1.0
34481,ICU,IGHV3-21,0.0,0.0,1.0,1.0
34482,ICU,IGF1,0.0,0.0,1.0,1.0
34483,ICU,IGDCC4,0.0,0.0,1.0,1.0
34484,ICU,IGDCC3,0.0,0.0,1.0,1.0
34485,ICU,IGBP1-AS2,0.0,0.0,1.0,1.0
34486,ICU,IGBP1-AS1,0.0,0.0,1.0,1.0
34487,ICU,IGFBP2,0.0,0.0,1.0,1.0
34488,ICU,IGFALS,0.0,0.0,1.0,1.0
34489,ICU,IGF2BP3,0.0,0.0,1.0,1.0
34490,ICU,IGHV3-38,0.0,0.0,1.0,1.0
34491,ICU,GS1-124K5.4,0.0,0.0,1.0,1.0
34492,ICU,GS1-124K5.3,0.0,0.0,1.0,1.0
34493,ICU,GS1-519E5.1,0.0,0.0,1.0,1.0
34494,ICU,GS1-393G12.12,0.0,0.0,1.0,1.0
34495,ICU,GSDMC,0.0,0.0,1.0,1.0
34496,ICU,GSDMA,0.0,0.0,1.0,1.0
34497,ICU,GSC,0.0,0.0,1.0,1.0
34498,ICU,GS1-72M22.1,0.0,0.0,1.0,1.0
34499,ICU,HTR3C,0.0,0.0,1.0,1.0
34500,ICU,HTR2C,0.0,0.0,1.0,1.0
34501,ICU,GRM8,0.0,0.0,1.0,1.0
34502,ICU,HTR1F,0.0,0.0,1.0,1.0
34503,ICU,HTR1D,0.0,0.0,1.0,1.0
34504,ICU,HTR6,0.0,0.0,1.0,1.0
34505,ICU,HTR5A-AS1,0.0,0.0,1.0,1.0
34506,ICU,HTR4-IT1,0.0,0.0,1.0,1.0
34507,ICU,HTR4,0.0,0.0,1.0,1.0
34508,ICU,HTR3E-AS1,0.0,0.0,1.0,1.0
34509,ICU,HTR3E,0.0,0.0,1.0,1.0
34510,ICU,HTR3D,0.0,0.0,1.0,1.0
34511,ICU,HUNK,0.0,0.0,1.0,1.0
34512,ICU,HULC,0.0,0.0,1.0,1.0
34513,ICU,HTR2A,0.0,0.0,1.0,1.0
34514,ICU,GRM7-AS3,0.0,0.0,1.0,1.0
34515,ICU,GRM6,0.0,0.0,1.0,1.0
34516,ICU,GRM5,0.0,0.0,1.0,1.0
34517,ICU,IDO1,0.0,0.0,1.0,1.0
34518,ICU,IER5L,0.0,0.0,1.0,1.0
34519,ICU,IDO2,0.0,0.0,1.0,1.0
34520,ICU,IFIT1B,0.0,0.0,1.0,1.0
34521,ICU,HYKK,0.0,0.0,1.0,1.0
34522,ICU,HYDIN,0.0,0.0,1.0,1.0
34523,ICU,IBA57-AS1,0.0,0.0,1.0,1.0
34524,ICU,GS1-179L18.1,0.0,0.0,1.0,1.0
34525,ICU,ICAM5,0.0,0.0,1.0,1.0
34526,ICU,IDH1-AS1,0.0,0.0,1.0,1.0
34527,ICU,ID4,0.0,0.0,1.0,1.0
34528,ICU,ID1,0.0,0.0,1.0,1.0
34529,ICU,GS1-122H1.2,0.0,0.0,1.0,1.0
34530,ICU,GS1-115G20.1,0.0,0.0,1.0,1.0
34531,ICU,GRTP1-AS1,0.0,0.0,1.0,1.0
34532,ICU,GRTP1,0.0,0.0,1.0,1.0
34533,ICU,GRPR,0.0,0.0,1.0,1.0
34534,ICU,GS1-204I12.4,0.0,0.0,1.0,1.0
34535,ICU,GS1-18A18.1,0.0,0.0,1.0,1.0
34536,ICU,IAPP,0.0,0.0,1.0,1.0
34537,ICU,HHATL,0.0,0.0,1.0,1.0
34538,ICU,HIATL2,0.0,0.0,1.0,1.0
34539,ICU,HHLA3,0.0,0.0,1.0,1.0
34540,ICU,HHLA2,0.0,0.0,1.0,1.0
34541,ICU,HHLA1,0.0,0.0,1.0,1.0
34542,ICU,HECW2,0.0,0.0,1.0,1.0
34543,ICU,HECW1-IT1,0.0,0.0,1.0,1.0
34544,ICU,HECTD2,0.0,0.0,1.0,1.0
34545,ICU,HEPH,0.0,0.0,1.0,1.0
34546,ICU,HEPACAM2,0.0,0.0,1.0,1.0
34547,ICU,HOXA3,0.0,0.0,1.0,1.0
34548,ICU,HES1,0.0,0.0,1.0,1.0
34549,ICU,HDC,0.0,0.0,1.0,1.0
34550,ICU,HEATR4,0.0,0.0,1.0,1.0
34551,ICU,A2ML1,0.0,0.0,1.0,1.0
34552,ICU,A1CF,0.0,0.0,1.0,1.0
34553,ICU,A1BG-AS1,0.0,0.0,1.0,1.0
34554,ICU,A1BG,0.0,0.0,1.0,1.0
34555,ICU,SNORA4,0.0,0.0,1.0,1.0
34556,ICU,AADAT,0.0,0.0,1.0,1.0
34557,ICU,AADACL4,0.0,0.0,1.0,1.0
34558,ICU,HEPACAM,0.0,0.0,1.0,1.0
34559,ICU,HIGD1C,0.0,0.0,1.0,1.0
34560,ICU,HIGD1B,0.0,0.0,1.0,1.0
34561,ICU,HIPK4,0.0,0.0,1.0,1.0
34562,ICU,HIST1H1T,0.0,0.0,1.0,1.0
34563,ICU,HIST1H1A,0.0,0.0,1.0,1.0
34564,ICU,HCCAT5,0.0,0.0,1.0,1.0
34565,ICU,HCAR3,0.0,0.0,1.0,1.0
34566,ICU,HCG20,0.0,0.0,1.0,1.0
34567,ICU,HCG14,0.0,0.0,1.0,1.0
34568,ICU,HCN1,0.0,0.0,1.0,1.0
34569,ICU,HEY1,0.0,0.0,1.0,1.0
34570,ICU,HCG25,0.0,0.0,1.0,1.0
34571,ICU,HCG24,0.0,0.0,1.0,1.0
34572,ICU,HCG23,0.0,0.0,1.0,1.0
34573,ICU,HCRTR1,0.0,0.0,1.0,1.0
34574,ICU,HCRT,0.0,0.0,1.0,1.0
34575,ICU,HCN4,0.0,0.0,1.0,1.0
34576,ICU,HCN2,0.0,0.0,1.0,1.0
34577,ICU,HES7,0.0,0.0,1.0,1.0
34578,ICU,HFM1,0.0,0.0,1.0,1.0
34579,ICU,HEYL,0.0,0.0,1.0,1.0
34580,ICU,HEY2,0.0,0.0,1.0,1.0
34581,ICU,HCG27,0.0,0.0,1.0,1.0
34582,ICU,Vault,0.0,0.0,1.0,1.0
34583,ICU,UGT2B17,0.0,0.0,1.0,1.0
34584,ICU,TTLL13,0.0,0.0,1.0,1.0
34585,ICU,RP4-539M6.21,0.0,0.0,1.0,1.0
34586,ICU,TRBV6-4,0.0,0.0,1.0,1.0
34587,ICU,TRBV10-1,0.0,0.0,1.0,1.0
34588,ICU,TRBJ2-6,0.0,0.0,1.0,1.0
34589,ICU,TRAJ52,0.0,0.0,1.0,1.0
34590,ICU,TRAJ3,0.0,0.0,1.0,1.0
34591,ICU,TRAJ22,0.0,0.0,1.0,1.0
34592,ICU,AADACL3,0.0,0.0,1.0,1.0
34593,ICU,TRAJ10,0.0,0.0,1.0,1.0
34594,ICU,TOMM20L,0.0,0.0,1.0,1.0
34595,ICU,TMEM31,0.0,0.0,1.0,1.0
34596,ICU,SNORD6,0.0,0.0,1.0,1.0
34597,ICU,SNORD15B,0.0,0.0,1.0,1.0
34598,ICU,SNORD12B,0.0,0.0,1.0,1.0
34599,ICU,SNORD119,0.0,0.0,1.0,1.0
34600,ICU,SNORA71C,0.0,0.0,1.0,1.0
34601,ICU,ABCA4,0.0,0.0,1.0,1.0
34602,ICU,ABCB11,0.0,0.0,1.0,1.0
34603,ICU,ABCA9,0.0,0.0,1.0,1.0
34604,ICU,TRAJ13,0.0,0.0,1.0,1.0
34605,ICU,AADACL2,0.0,0.0,1.0,1.0
34606,ICU,RP4-794H19.4,0.0,0.0,1.0,1.0
34607,ICU,A4GNT,0.0,0.0,1.0,1.0
34608,ICU,AARD,0.0,0.0,1.0,1.0
34609,ICU,AATK,0.0,0.0,1.0,1.0
34610,ICU,AARSD1,0.0,0.0,1.0,1.0
34611,ICU,RP11-94C24.8,0.0,0.0,1.0,1.0
34612,ICU,RP11-946L16.1,0.0,0.0,1.0,1.0
34613,ICU,RP11-945C19.1,0.0,0.0,1.0,1.0
34614,ICU,RP11-932O9.7,0.0,0.0,1.0,1.0
34615,ICU,XX-CR54.1,0.0,0.0,1.0,1.0
34616,ICU,RP11-883A18.3,0.0,0.0,1.0,1.0
34617,ICU,RP11-879F14.1,0.0,0.0,1.0,1.0
34618,ICU,RP11-867G23.12,0.0,0.0,1.0,1.0
34619,ICU,RP3-348I23.2,0.0,0.0,1.0,1.0
34620,ICU,RP3-337H4.10,0.0,0.0,1.0,1.0
34621,ICU,RP13-941N14.1,0.0,0.0,1.0,1.0
34622,ICU,RP13-578N3.3,0.0,0.0,1.0,1.0
34623,ICU,RP4-529N6.2,0.0,0.0,1.0,1.0
34624,ICU,5S-rRNA,0.0,0.0,1.0,1.0
34625,ICU,ZBTB40-IT1,0.0,0.0,1.0,1.0
34626,ICU,XXbac-B135H6.18,0.0,0.0,1.0,1.0
34627,ICU,RP11-888D10.3,0.0,0.0,1.0,1.0
34628,ICU,GZMM,0.0,0.0,1.0,1.0
34629,ICU,GZMK,0.0,0.0,1.0,1.0
34630,ICU,GYS2,0.0,0.0,1.0,1.0
34631,ICU,HMCN2,0.0,0.0,1.0,1.0
34632,ICU,HMCN1,0.0,0.0,1.0,1.0
34633,ICU,HMGCS2,0.0,0.0,1.0,1.0
34634,ICU,HMGCLL1,0.0,0.0,1.0,1.0
34635,ICU,HMGB4,0.0,0.0,1.0,1.0
34636,ICU,HMGB3,0.0,0.0,1.0,1.0
34637,ICU,HMGN3-AS1,0.0,0.0,1.0,1.0
34638,ICU,HIGD2B,0.0,0.0,1.0,1.0
34639,ICU,HMX2,0.0,0.0,1.0,1.0
34640,ICU,HLCS-IT1,0.0,0.0,1.0,1.0
34641,ICU,HM13-IT1,0.0,0.0,1.0,1.0
34642,ICU,HLF,0.0,0.0,1.0,1.0
34643,ICU,H1FX-AS1,0.0,0.0,1.0,1.0
34644,ICU,H1FNT,0.0,0.0,1.0,1.0
34645,ICU,H2BFM,0.0,0.0,1.0,1.0
34646,ICU,HABP2,0.0,0.0,1.0,1.0
34647,ICU,HAPLN1,0.0,0.0,1.0,1.0
34648,ICU,HAP1,0.0,0.0,1.0,1.0
34649,ICU,HNF1A,0.0,0.0,1.0,1.0
34650,ICU,HOXA13,0.0,0.0,1.0,1.0
34651,ICU,HOXA11-AS,0.0,0.0,1.0,1.0
34652,ICU,HOXB6,0.0,0.0,1.0,1.0
34653,ICU,HOXB5,0.0,0.0,1.0,1.0
34654,ICU,HOXB13,0.0,0.0,1.0,1.0
34655,ICU,HOXB1,0.0,0.0,1.0,1.0
34656,ICU,HOXB-AS4,0.0,0.0,1.0,1.0
34657,ICU,HNF4G,0.0,0.0,1.0,1.0
34658,ICU,HNF4A-AS1,0.0,0.0,1.0,1.0
34659,ICU,HNF4A,0.0,0.0,1.0,1.0
34660,ICU,GXYLT2,0.0,0.0,1.0,1.0
34661,ICU,HOMER1,0.0,0.0,1.0,1.0
34662,ICU,HOGA1,0.0,0.0,1.0,1.0
34663,ICU,GUCY2C,0.0,0.0,1.0,1.0
34664,ICU,GUCA1C,0.0,0.0,1.0,1.0
34665,ICU,GUCA1B,0.0,0.0,1.0,1.0
34666,ICU,GULP1,0.0,0.0,1.0,1.0
34667,ICU,GUCY2F,0.0,0.0,1.0,1.0
34668,ICU,GYPE,0.0,0.0,1.0,1.0
34669,ICU,GYPB,0.0,0.0,1.0,1.0
34670,ICU,GYPA,0.0,0.0,1.0,1.0
34671,ICU,GYG2,0.0,0.0,1.0,1.0
34672,ICU,HNF1A-AS1,0.0,0.0,1.0,1.0
34673,ICU,HBG1,0.0,0.0,1.0,1.0
34674,ICU,HBEGF,0.0,0.0,1.0,1.0
34675,ICU,HIST1H2AJ,0.0,0.0,1.0,1.0
34676,ICU,HIST1H2AI,0.0,0.0,1.0,1.0
34677,ICU,HIST1H2AB,0.0,0.0,1.0,1.0
34678,ICU,HIST1H2BF,0.0,0.0,1.0,1.0
34679,ICU,HIST1H2AM,0.0,0.0,1.0,1.0
34680,ICU,HIST1H2BO,0.0,0.0,1.0,1.0
34681,ICU,HIST1H2BN,0.0,0.0,1.0,1.0
34682,ICU,HIST1H2BM,0.0,0.0,1.0,1.0
34683,ICU,HAND2-AS1,0.0,0.0,1.0,1.0
34684,ICU,HIST1H2BI,0.0,0.0,1.0,1.0
34685,ICU,HIST1H3J,0.0,0.0,1.0,1.0
34686,ICU,HIST1H3I,0.0,0.0,1.0,1.0
34687,ICU,HIST1H3G,0.0,0.0,1.0,1.0
34688,ICU,HIST1H3E,0.0,0.0,1.0,1.0
34689,ICU,HIST1H3D,0.0,0.0,1.0,1.0
34690,ICU,HIST1H3C,0.0,0.0,1.0,1.0
34691,ICU,HIST1H3B,0.0,0.0,1.0,1.0
34692,ICU,HIF1A-AS2,0.0,0.0,1.0,1.0
34693,ICU,HID1,0.0,0.0,1.0,1.0
34694,ICU,HIC1,0.0,0.0,1.0,1.0
34695,ICU,HIST1H2BL,0.0,0.0,1.0,1.0
34696,ICU,HAND2,0.0,0.0,1.0,1.0
34697,ICU,HAND1,0.0,0.0,1.0,1.0
34698,ICU,HIST1H4J,0.0,0.0,1.0,1.0
34699,ICU,HIST1H4I,0.0,0.0,1.0,1.0
34700,ICU,HIST1H4D,0.0,0.0,1.0,1.0
34701,ICU,HIST1H4B,0.0,0.0,1.0,1.0
34702,ICU,HIST1H4A,0.0,0.0,1.0,1.0
34703,ICU,HIST2H2BF,0.0,0.0,1.0,1.0
34704,ICU,HIST2H2AB,0.0,0.0,1.0,1.0
34705,ICU,HIST1H4L,0.0,0.0,1.0,1.0
34706,ICU,HBG2,0.0,0.0,1.0,1.0
34707,ICU,HIST2H3C,0.0,0.0,1.0,1.0
34708,ICU,HJURP,0.0,0.0,1.0,1.0
34709,ICU,HAS2,0.0,0.0,1.0,1.0
34710,ICU,HAS1,0.0,0.0,1.0,1.0
34711,ICU,HAR1B,0.0,0.0,1.0,1.0
34712,ICU,HAR1A,0.0,0.0,1.0,1.0
34713,ICU,HAS3,0.0,0.0,1.0,1.0
34714,ICU,HBA1,0.0,0.0,1.0,1.0
34715,ICU,HAUS7,0.0,0.0,1.0,1.0
34716,ICU,HBQ1,0.0,0.0,1.0,1.0
34717,ICU,HBM,0.0,0.0,1.0,1.0
34718,ICU,HIST3H2BB,0.0,0.0,1.0,1.0
34719,ICU,ISL2,0.0,0.0,1.0,1.0
34720,ICU,ISL1,0.0,0.0,1.0,1.0
34721,ICU,ISX,0.0,0.0,1.0,1.0
34722,ICU,GPHA2,0.0,0.0,1.0,1.0
34723,ICU,GPER1,0.0,0.0,1.0,1.0
34724,ICU,GPD1,0.0,0.0,1.0,1.0
34725,ICU,GPR1,0.0,0.0,1.0,1.0
34726,ICU,GPNMB,0.0,0.0,1.0,1.0
34727,ICU,GPR115,0.0,0.0,1.0,1.0
34728,ICU,GPR113,0.0,0.0,1.0,1.0
34729,ICU,IGHV1-3,0.0,0.0,1.0,1.0
34730,ICU,GPR110,0.0,0.0,1.0,1.0
34731,ICU,GPR128,0.0,0.0,1.0,1.0
34732,ICU,GPR126,0.0,0.0,1.0,1.0
34733,ICU,GPR123,0.0,0.0,1.0,1.0
34734,ICU,GPR12,0.0,0.0,1.0,1.0
34735,ICU,GPR116,0.0,0.0,1.0,1.0
34736,ICU,IQCJ-SCHIP1,0.0,0.0,1.0,1.0
34737,ICU,IQCJ,0.0,0.0,1.0,1.0
34738,ICU,IQCH-AS1,0.0,0.0,1.0,1.0
34739,ICU,IQCH,0.0,0.0,1.0,1.0
34740,ICU,GPR112,0.0,0.0,1.0,1.0
34741,ICU,GPC4,0.0,0.0,1.0,1.0
34742,ICU,GPC3,0.0,0.0,1.0,1.0
34743,ICU,GPC1,0.0,0.0,1.0,1.0
34744,ICU,ITGA2,0.0,0.0,1.0,1.0
34745,ICU,ITGA11,0.0,0.0,1.0,1.0
34746,ICU,ITGA10,0.0,0.0,1.0,1.0
34747,ICU,ITGAD,0.0,0.0,1.0,1.0
34748,ICU,ITGA9,0.0,0.0,1.0,1.0
34749,ICU,ITGA8,0.0,0.0,1.0,1.0
34750,ICU,ITGA3,0.0,0.0,1.0,1.0
34751,ICU,ISLR,0.0,0.0,1.0,1.0
34752,ICU,ITGB5,0.0,0.0,1.0,1.0
34753,ICU,ITGB4,0.0,0.0,1.0,1.0
34754,ICU,IRX2,0.0,0.0,1.0,1.0
34755,ICU,IRS4,0.0,0.0,1.0,1.0
34756,ICU,IRG1,0.0,0.0,1.0,1.0
34757,ICU,IRX6,0.0,0.0,1.0,1.0
34758,ICU,IRX5,0.0,0.0,1.0,1.0
34759,ICU,IRX4,0.0,0.0,1.0,1.0
34760,ICU,ISM2,0.0,0.0,1.0,1.0
34761,ICU,ISM1,0.0,0.0,1.0,1.0
34762,ICU,ISLR2,0.0,0.0,1.0,1.0
34763,ICU,ITGAM,0.0,0.24573788,1.0,1.0
34764,ICU,GPR179,0.0,0.0,1.0,1.0
34765,ICU,GPR176,0.0,0.0,1.0,1.0
34766,ICU,GPR173,0.0,0.0,1.0,1.0
34767,ICU,INMT,0.0,0.0,1.0,1.0
34768,ICU,INHBE,0.0,0.0,1.0,1.0
34769,ICU,INHBC,0.0,0.0,1.0,1.0
34770,ICU,INHBB,0.0,0.0,1.0,1.0
34771,ICU,INPP5A,0.0,0.0,1.0,1.0
34772,ICU,INSC,0.0,0.0,1.0,1.0
34773,ICU,INSRR,0.0,0.0,1.0,1.0
34774,ICU,IQCF3,0.0,0.0,1.0,1.0
34775,ICU,INSL6,0.0,0.0,1.0,1.0
34776,ICU,INSL4,0.0,0.0,1.0,1.0
34777,ICU,INSL3,0.0,0.0,1.0,1.0
34778,ICU,ILK,0.0,0.0,1.0,1.0
34779,ICU,INE1,0.0,0.0,1.0,1.0
34780,ICU,INCA1,0.0,0.0,1.0,1.0
34781,ICU,INA,0.0,0.0,1.0,1.0
34782,ICU,IMPG2,0.0,0.0,1.0,1.0
34783,ICU,IMPG1,0.0,0.0,1.0,1.0
34784,ICU,INHBA-AS1,0.0,0.0,1.0,1.0
34785,ICU,GPR26,0.0,0.0,1.0,1.0
34786,ICU,INSM2,0.0,0.0,1.0,1.0
34787,ICU,IQGAP3,0.0,0.0,1.0,1.0
34788,ICU,IRAK2,0.0,0.0,1.0,1.0
34789,ICU,IRF6,0.0,0.0,1.0,1.0
34790,ICU,IP6K3,0.0,0.0,1.0,1.0
34791,ICU,IQCD,0.0,0.0,1.0,1.0
34792,ICU,IQCC,0.0,0.0,1.0,1.0
34793,ICU,IQCA1,0.0,0.0,1.0,1.0
34794,ICU,IPO9-AS1,0.0,0.0,1.0,1.0
34795,ICU,GPR143,0.0,0.0,1.0,1.0
34796,ICU,GPR139,0.0,0.0,1.0,1.0
34797,ICU,GPR182,0.0,0.0,1.0,1.0
34798,ICU,GPR152,0.0,0.0,1.0,1.0
34799,ICU,GPR151,0.0,0.0,1.0,1.0
34800,ICU,GPR150,0.0,0.0,1.0,1.0
34801,ICU,GPR15,0.0,0.0,1.0,1.0
34802,ICU,GPR149,0.0,0.0,1.0,1.0
34803,ICU,GPR17,0.0,0.0,1.0,1.0
34804,ICU,GPR161,0.0,0.0,1.0,1.0
34805,ICU,GPR158-AS1,0.0,0.0,1.0,1.0
34806,ICU,GPR158,0.0,0.0,1.0,1.0
34807,ICU,GPR157,0.0,0.0,1.0,1.0
34808,ICU,GPR156,0.0,0.0,1.0,1.0
34809,ICU,GPR135,0.0,0.0,1.0,1.0
34810,ICU,GNGT1,0.0,0.0,1.0,1.0
34811,ICU,GNG4,0.0,0.0,1.0,1.0
34812,ICU,GNG12-AS1,0.0,0.0,1.0,1.0
34813,ICU,GNG12,0.0,0.0,1.0,1.0
34814,ICU,KB-1047C11.2,0.0,0.0,1.0,1.0
34815,ICU,KAZN,0.0,0.0,1.0,1.0
34816,ICU,KAZALD1,0.0,0.0,1.0,1.0
34817,ICU,KB-1440D3.14,0.0,0.0,1.0,1.0
34818,ICU,KB-1440D3.13,0.0,0.0,1.0,1.0
34819,ICU,KB-1410C5.2,0.0,0.0,1.0,1.0
34820,ICU,GPC5,0.0,0.0,1.0,1.0
34821,ICU,KB-1592A4.15,0.0,0.0,1.0,1.0
34822,ICU,KB-1568E2.1,0.0,0.0,1.0,1.0
34823,ICU,KB-1517D11.4,0.0,0.0,1.0,1.0
34824,ICU,KB-1507C5.2,0.0,0.0,1.0,1.0
34825,ICU,KB-1471A8.1,0.0,0.0,1.0,1.0
34826,ICU,JMJD7-PLA2G4B,0.0,0.0,1.0,1.0
34827,ICU,JMJD7,0.0,0.0,1.0,1.0
34828,ICU,JSRP1,0.0,0.0,1.0,1.0
34829,ICU,JPH3,0.0,0.0,1.0,1.0
